group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,36609000.0,ns,23862410
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,39646700.0,ns,24444420
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,36355000.0,ns,25026430
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,39351100.0,ns,25608440
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,40075600.0,ns,26190450
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,38816000.0,ns,26772460
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,42109800.0,ns,27354470
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,42120300.0,ns,27936480
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,44438900.0,ns,28518490
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,45185800.0,ns,29100500
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,46182100.0,ns,29682510
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,50047700.0,ns,30264520
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,56577700.0,ns,30846530
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,46551700.0,ns,31428540
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,49661200.0,ns,32010550
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,49476000.0,ns,32592560
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,49687600.0,ns,33174570
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,51946800.0,ns,33756580
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,53248100.0,ns,34338590
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,67753600.0,ns,34920600
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,51528400.0,ns,35502610
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,54435000.0,ns,36084620
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,71430500.0,ns,36666630
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,57878100.0,ns,37248640
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,55826800.0,ns,37830650
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,55978600.0,ns,38412660
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,65258000.0,ns,38994670
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,58320900.0,ns,39576680
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,68942500.0,ns,40158690
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,70150700.0,ns,40740700
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,65558900.0,ns,41322710
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,67007600.0,ns,41904720
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,67003100.0,ns,42486730
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,67235700.0,ns,43068740
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,68693700.0,ns,43650750
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,88942400.0,ns,44232760
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,73816300.0,ns,44814770
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,72003900.0,ns,45396780
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,68670500.0,ns,45978790
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,70588100.0,ns,46560800
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,72579400.0,ns,47142810
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,71783700.0,ns,47724820
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,70420700.0,ns,48306830
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,71249700.0,ns,48888840
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,86102700.0,ns,49470850
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,80287800.0,ns,50052860
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,77658800.0,ns,50634870
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,83484000.0,ns,51216880
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,88548600.0,ns,51798890
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,92476400.0,ns,52380900
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,84133600.0,ns,52962910
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,79386300.0,ns,53544920
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,82698300.0,ns,54126930
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,87073200.0,ns,54708940
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,88518800.0,ns,55290950
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,85943400.0,ns,55872960
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,82597100.0,ns,56454970
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,88554400.0,ns,57036980
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,98845900.0,ns,57618990
i16 same input,i16 :: midpoint_via_naive_midpoint_diff,,,,90409900.0,ns,58201000
