group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
i32 same input,i32 :: naive_midpoint,,,,44997700.0,ns,32626552
i32 same input,i32 :: naive_midpoint,,,,48141200.0,ns,33292400
i32 same input,i32 :: naive_midpoint,,,,49693600.0,ns,33958248
i32 same input,i32 :: naive_midpoint,,,,45809000.0,ns,34624096
i32 same input,i32 :: naive_midpoint,,,,48652600.0,ns,35289944
i32 same input,i32 :: naive_midpoint,,,,59301000.0,ns,35955792
i32 same input,i32 :: naive_midpoint,,,,48030800.0,ns,36621640
i32 same input,i32 :: naive_midpoint,,,,50641900.0,ns,37287488
i32 same input,i32 :: naive_midpoint,,,,55970600.0,ns,37953336
i32 same input,i32 :: naive_midpoint,,,,55626100.0,ns,38619184
i32 same input,i32 :: naive_midpoint,,,,57149900.0,ns,39285032
i32 same input,i32 :: naive_midpoint,,,,56853100.0,ns,39950880
i32 same input,i32 :: naive_midpoint,,,,57107700.0,ns,40616728
i32 same input,i32 :: naive_midpoint,,,,59921300.0,ns,41282576
i32 same input,i32 :: naive_midpoint,,,,59384800.0,ns,41948424
i32 same input,i32 :: naive_midpoint,,,,74473700.0,ns,42614272
i32 same input,i32 :: naive_midpoint,,,,60156400.0,ns,43280120
i32 same input,i32 :: naive_midpoint,,,,60885300.0,ns,43945968
i32 same input,i32 :: naive_midpoint,,,,62050900.0,ns,44611816
i32 same input,i32 :: naive_midpoint,,,,62152200.0,ns,45277664
i32 same input,i32 :: naive_midpoint,,,,59036500.0,ns,45943512
i32 same input,i32 :: naive_midpoint,,,,65168900.0,ns,46609360
i32 same input,i32 :: naive_midpoint,,,,67552000.0,ns,47275208
i32 same input,i32 :: naive_midpoint,,,,66731400.0,ns,47941056
i32 same input,i32 :: naive_midpoint,,,,67978400.0,ns,48606904
i32 same input,i32 :: naive_midpoint,,,,66892500.0,ns,49272752
i32 same input,i32 :: naive_midpoint,,,,72075500.0,ns,49938600
i32 same input,i32 :: naive_midpoint,,,,71511300.0,ns,50604448
i32 same input,i32 :: naive_midpoint,,,,85000300.0,ns,51270296
i32 same input,i32 :: naive_midpoint,,,,93959700.0,ns,51936144
i32 same input,i32 :: naive_midpoint,,,,72609800.0,ns,52601992
i32 same input,i32 :: naive_midpoint,,,,74219800.0,ns,53267840
i32 same input,i32 :: naive_midpoint,,,,79842300.0,ns,53933688
i32 same input,i32 :: naive_midpoint,,,,79357500.0,ns,54599536
i32 same input,i32 :: naive_midpoint,,,,71296400.0,ns,55265384
i32 same input,i32 :: naive_midpoint,,,,73529100.0,ns,55931232
i32 same input,i32 :: naive_midpoint,,,,74528300.0,ns,56597080
i32 same input,i32 :: naive_midpoint,,,,77654500.0,ns,57262928
i32 same input,i32 :: naive_midpoint,,,,81529800.0,ns,57928776
i32 same input,i32 :: naive_midpoint,,,,93213100.0,ns,58594624
i32 same input,i32 :: naive_midpoint,,,,84142600.0,ns,59260472
i32 same input,i32 :: naive_midpoint,,,,86766900.0,ns,59926320
i32 same input,i32 :: naive_midpoint,,,,93252500.0,ns,60592168
i32 same input,i32 :: naive_midpoint,,,,88355200.0,ns,61258016
i32 same input,i32 :: naive_midpoint,,,,89718900.0,ns,61923864
i32 same input,i32 :: naive_midpoint,,,,82290500.0,ns,62589712
i32 same input,i32 :: naive_midpoint,,,,86986800.0,ns,63255560
i32 same input,i32 :: naive_midpoint,,,,92154600.0,ns,63921408
i32 same input,i32 :: naive_midpoint,,,,88175900.0,ns,64587256
i32 same input,i32 :: naive_midpoint,,,,91023000.0,ns,65253104
i32 same input,i32 :: naive_midpoint,,,,97162900.0,ns,65918952
i32 same input,i32 :: naive_midpoint,,,,97024600.0,ns,66584800
