group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,52483700.0,ns,17766918
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,50608400.0,ns,18095935
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,60464400.0,ns,18424952
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,53869500.0,ns,18753969
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,65820200.0,ns,19082986
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,54408800.0,ns,19412003
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,56168400.0,ns,19741020
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,56315200.0,ns,20070037
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,56790600.0,ns,20399054
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,57995800.0,ns,20728071
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,59633600.0,ns,21057088
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,79116300.0,ns,21386105
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,61076100.0,ns,21715122
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,62599000.0,ns,22044139
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,72242100.0,ns,22373156
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,65472300.0,ns,22702173
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,79764500.0,ns,23031190
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,67088700.0,ns,23360207
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,65899200.0,ns,23689224
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,73985300.0,ns,24018241
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,69018100.0,ns,24347258
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,69495500.0,ns,24676275
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,71047300.0,ns,25005292
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,78538000.0,ns,25334309
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,71169500.0,ns,25663326
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,83174900.0,ns,25992343
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,72659600.0,ns,26321360
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,74837900.0,ns,26650377
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,75709400.0,ns,26979394
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,86423400.0,ns,27308411
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,78463400.0,ns,27637428
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,79935100.0,ns,27966445
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,86091700.0,ns,28295462
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,88708600.0,ns,28624479
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,81731300.0,ns,28953496
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,80827500.0,ns,29282513
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,83892300.0,ns,29611530
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,90027200.0,ns,29940547
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,94968800.0,ns,30269564
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,98249200.0,ns,30598581
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,92452900.0,ns,30927598
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,84880400.0,ns,31256615
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,96452900.0,ns,31585632
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,109160800.0,ns,31914649
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,96115100.0,ns,32243666
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,91698600.0,ns,32572683
i128 same input,i128 :: midpoint_via_bitwise_ops,,,,91810800.0,ns,32901700
