group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
u8 same input,u8 :: midpoint_via_primitive_promotion,,,,79932500.0,ns,57785832
u8 same input,u8 :: midpoint_via_primitive_promotion,,,,78998000.0,ns,58526676
u8 same input,u8 :: midpoint_via_primitive_promotion,,,,86426200.0,ns,59267520
u8 same input,u8 :: midpoint_via_primitive_promotion,,,,82259500.0,ns,60008364
u8 same input,u8 :: midpoint_via_primitive_promotion,,,,80291600.0,ns,60749208
u8 same input,u8 :: midpoint_via_primitive_promotion,,,,80677100.0,ns,61490052
u8 same input,u8 :: midpoint_via_primitive_promotion,,,,85367900.0,ns,62230896
u8 same input,u8 :: midpoint_via_primitive_promotion,,,,82482000.0,ns,62971740
u8 same input,u8 :: midpoint_via_primitive_promotion,,,,84363500.0,ns,63712584
u8 same input,u8 :: midpoint_via_primitive_promotion,,,,89541700.0,ns,64453428
u8 same input,u8 :: midpoint_via_primitive_promotion,,,,87227900.0,ns,65194272
u8 same input,u8 :: midpoint_via_primitive_promotion,,,,90391100.0,ns,65935116
u8 same input,u8 :: midpoint_via_primitive_promotion,,,,90034900.0,ns,66675960
u8 same input,u8 :: midpoint_via_primitive_promotion,,,,88176600.0,ns,67416804
u8 same input,u8 :: midpoint_via_primitive_promotion,,,,90542800.0,ns,68157648
u8 same input,u8 :: midpoint_via_primitive_promotion,,,,99163000.0,ns,68898492
u8 same input,u8 :: midpoint_via_primitive_promotion,,,,92008400.0,ns,69639336
u8 same input,u8 :: midpoint_via_primitive_promotion,,,,93325400.0,ns,70380180
u8 same input,u8 :: midpoint_via_primitive_promotion,,,,97098900.0,ns,71121024
u8 same input,u8 :: midpoint_via_primitive_promotion,,,,102098500.0,ns,71861868
u8 same input,u8 :: midpoint_via_primitive_promotion,,,,101640200.0,ns,72602712
u8 same input,u8 :: midpoint_via_primitive_promotion,,,,102440300.0,ns,73343556
u8 same input,u8 :: midpoint_via_primitive_promotion,,,,97802700.0,ns,74084400
