group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
i8 same input,i8 :: naive_midpoint,,,,35767500.0,ns,24999255
i8 same input,i8 :: naive_midpoint,,,,36194500.0,ns,25554794
i8 same input,i8 :: naive_midpoint,,,,37257400.0,ns,26110333
i8 same input,i8 :: naive_midpoint,,,,37727500.0,ns,26665872
i8 same input,i8 :: naive_midpoint,,,,40072600.0,ns,27221411
i8 same input,i8 :: naive_midpoint,,,,50256200.0,ns,27776950
i8 same input,i8 :: naive_midpoint,,,,45105000.0,ns,28332489
i8 same input,i8 :: naive_midpoint,,,,45267400.0,ns,28888028
i8 same input,i8 :: naive_midpoint,,,,59786400.0,ns,29443567
i8 same input,i8 :: naive_midpoint,,,,47217800.0,ns,29999106
i8 same input,i8 :: naive_midpoint,,,,47410600.0,ns,30554645
i8 same input,i8 :: naive_midpoint,,,,48399700.0,ns,31110184
i8 same input,i8 :: naive_midpoint,,,,55251500.0,ns,31665723
i8 same input,i8 :: naive_midpoint,,,,48867300.0,ns,32221262
i8 same input,i8 :: naive_midpoint,,,,48818400.0,ns,32776801
i8 same input,i8 :: naive_midpoint,,,,51466900.0,ns,33332340
i8 same input,i8 :: naive_midpoint,,,,51836600.0,ns,33887879
i8 same input,i8 :: naive_midpoint,,,,54457500.0,ns,34443418
i8 same input,i8 :: naive_midpoint,,,,51368900.0,ns,34998957
i8 same input,i8 :: naive_midpoint,,,,54171000.0,ns,35554496
i8 same input,i8 :: naive_midpoint,,,,52322100.0,ns,36110035
i8 same input,i8 :: naive_midpoint,,,,53047400.0,ns,36665574
i8 same input,i8 :: naive_midpoint,,,,53168000.0,ns,37221113
i8 same input,i8 :: naive_midpoint,,,,54559700.0,ns,37776652
i8 same input,i8 :: naive_midpoint,,,,55435400.0,ns,38332191
i8 same input,i8 :: naive_midpoint,,,,62078000.0,ns,38887730
i8 same input,i8 :: naive_midpoint,,,,61143700.0,ns,39443269
i8 same input,i8 :: naive_midpoint,,,,78319400.0,ns,39998808
i8 same input,i8 :: naive_midpoint,,,,84064600.0,ns,40554347
i8 same input,i8 :: naive_midpoint,,,,63612100.0,ns,41109886
i8 same input,i8 :: naive_midpoint,,,,69409100.0,ns,41665425
i8 same input,i8 :: naive_midpoint,,,,77450900.0,ns,42220964
i8 same input,i8 :: naive_midpoint,,,,71053300.0,ns,42776503
i8 same input,i8 :: naive_midpoint,,,,63871700.0,ns,43332042
i8 same input,i8 :: naive_midpoint,,,,65362200.0,ns,43887581
i8 same input,i8 :: naive_midpoint,,,,64548900.0,ns,44443120
i8 same input,i8 :: naive_midpoint,,,,64248900.0,ns,44998659
i8 same input,i8 :: naive_midpoint,,,,80136000.0,ns,45554198
i8 same input,i8 :: naive_midpoint,,,,66313100.0,ns,46109737
i8 same input,i8 :: naive_midpoint,,,,80438200.0,ns,46665276
i8 same input,i8 :: naive_midpoint,,,,72827400.0,ns,47220815
i8 same input,i8 :: naive_midpoint,,,,81644900.0,ns,47776354
i8 same input,i8 :: naive_midpoint,,,,84383100.0,ns,48331893
i8 same input,i8 :: naive_midpoint,,,,77042100.0,ns,48887432
i8 same input,i8 :: naive_midpoint,,,,79773700.0,ns,49442971
i8 same input,i8 :: naive_midpoint,,,,82717200.0,ns,49998510
i8 same input,i8 :: naive_midpoint,,,,76231000.0,ns,50554049
i8 same input,i8 :: naive_midpoint,,,,78616100.0,ns,51109588
i8 same input,i8 :: naive_midpoint,,,,85703500.0,ns,51665127
i8 same input,i8 :: naive_midpoint,,,,72787700.0,ns,52220666
i8 same input,i8 :: naive_midpoint,,,,85961900.0,ns,52776205
i8 same input,i8 :: naive_midpoint,,,,80873300.0,ns,53331744
i8 same input,i8 :: naive_midpoint,,,,80050300.0,ns,53887283
i8 same input,i8 :: naive_midpoint,,,,89800000.0,ns,54442822
i8 same input,i8 :: naive_midpoint,,,,88655200.0,ns,54998361
i8 same input,i8 :: naive_midpoint,,,,97991900.0,ns,55553900
