group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
i64 same input,i64 :: midpoint_via_primitive_promotion,,,,38422400.0,ns,22011836
i64 same input,i64 :: midpoint_via_primitive_promotion,,,,43654400.0,ns,22512105
i64 same input,i64 :: midpoint_via_primitive_promotion,,,,41901300.0,ns,23012374
i64 same input,i64 :: midpoint_via_primitive_promotion,,,,40665500.0,ns,23512643
i64 same input,i64 :: midpoint_via_primitive_promotion,,,,42336800.0,ns,24012912
i64 same input,i64 :: midpoint_via_primitive_promotion,,,,44928700.0,ns,24513181
i64 same input,i64 :: midpoint_via_primitive_promotion,,,,45928300.0,ns,25013450
i64 same input,i64 :: midpoint_via_primitive_promotion,,,,50152500.0,ns,25513719
i64 same input,i64 :: midpoint_via_primitive_promotion,,,,48747000.0,ns,26013988
i64 same input,i64 :: midpoint_via_primitive_promotion,,,,52116600.0,ns,26514257
i64 same input,i64 :: midpoint_via_primitive_promotion,,,,56011500.0,ns,27014526
i64 same input,i64 :: midpoint_via_primitive_promotion,,,,51130200.0,ns,27514795
i64 same input,i64 :: midpoint_via_primitive_promotion,,,,58267700.0,ns,28015064
i64 same input,i64 :: midpoint_via_primitive_promotion,,,,62485400.0,ns,28515333
i64 same input,i64 :: midpoint_via_primitive_promotion,,,,67897900.0,ns,29015602
i64 same input,i64 :: midpoint_via_primitive_promotion,,,,54625300.0,ns,29515871
i64 same input,i64 :: midpoint_via_primitive_promotion,,,,52688500.0,ns,30016140
i64 same input,i64 :: midpoint_via_primitive_promotion,,,,56341900.0,ns,30516409
i64 same input,i64 :: midpoint_via_primitive_promotion,,,,57729600.0,ns,31016678
i64 same input,i64 :: midpoint_via_primitive_promotion,,,,58674400.0,ns,31516947
i64 same input,i64 :: midpoint_via_primitive_promotion,,,,63152900.0,ns,32017216
i64 same input,i64 :: midpoint_via_primitive_promotion,,,,62764400.0,ns,32517485
i64 same input,i64 :: midpoint_via_primitive_promotion,,,,61129000.0,ns,33017754
i64 same input,i64 :: midpoint_via_primitive_promotion,,,,62572800.0,ns,33518023
i64 same input,i64 :: midpoint_via_primitive_promotion,,,,67570900.0,ns,34018292
i64 same input,i64 :: midpoint_via_primitive_promotion,,,,68927600.0,ns,34518561
i64 same input,i64 :: midpoint_via_primitive_promotion,,,,70375800.0,ns,35018830
i64 same input,i64 :: midpoint_via_primitive_promotion,,,,67544500.0,ns,35519099
i64 same input,i64 :: midpoint_via_primitive_promotion,,,,74285500.0,ns,36019368
i64 same input,i64 :: midpoint_via_primitive_promotion,,,,71690700.0,ns,36519637
i64 same input,i64 :: midpoint_via_primitive_promotion,,,,86231700.0,ns,37019906
i64 same input,i64 :: midpoint_via_primitive_promotion,,,,71334700.0,ns,37520175
i64 same input,i64 :: midpoint_via_primitive_promotion,,,,66629600.0,ns,38020444
i64 same input,i64 :: midpoint_via_primitive_promotion,,,,71580200.0,ns,38520713
i64 same input,i64 :: midpoint_via_primitive_promotion,,,,73139000.0,ns,39020982
i64 same input,i64 :: midpoint_via_primitive_promotion,,,,74610000.0,ns,39521251
i64 same input,i64 :: midpoint_via_primitive_promotion,,,,72120000.0,ns,40021520
i64 same input,i64 :: midpoint_via_primitive_promotion,,,,76614100.0,ns,40521789
i64 same input,i64 :: midpoint_via_primitive_promotion,,,,82150100.0,ns,41022058
i64 same input,i64 :: midpoint_via_primitive_promotion,,,,90251400.0,ns,41522327
i64 same input,i64 :: midpoint_via_primitive_promotion,,,,78656700.0,ns,42022596
i64 same input,i64 :: midpoint_via_primitive_promotion,,,,95007400.0,ns,42522865
i64 same input,i64 :: midpoint_via_primitive_promotion,,,,83257900.0,ns,43023134
i64 same input,i64 :: midpoint_via_primitive_promotion,,,,95908300.0,ns,43523403
i64 same input,i64 :: midpoint_via_primitive_promotion,,,,91540000.0,ns,44023672
i64 same input,i64 :: midpoint_via_primitive_promotion,,,,83277100.0,ns,44523941
i64 same input,i64 :: midpoint_via_primitive_promotion,,,,78202500.0,ns,45024210
i64 same input,i64 :: midpoint_via_primitive_promotion,,,,82561400.0,ns,45524479
i64 same input,i64 :: midpoint_via_primitive_promotion,,,,93014200.0,ns,46024748
i64 same input,i64 :: midpoint_via_primitive_promotion,,,,90407600.0,ns,46525017
i64 same input,i64 :: midpoint_via_primitive_promotion,,,,98017500.0,ns,47025286
i64 same input,i64 :: midpoint_via_primitive_promotion,,,,88803100.0,ns,47525555
i64 same input,i64 :: midpoint_via_primitive_promotion,,,,89595000.0,ns,48025824
i64 same input,i64 :: midpoint_via_primitive_promotion,,,,97297500.0,ns,48526093
i64 same input,i64 :: midpoint_via_primitive_promotion,,,,92781100.0,ns,49026362
i64 same input,i64 :: midpoint_via_primitive_promotion,,,,97752600.0,ns,49526631
i64 same input,i64 :: midpoint_via_primitive_promotion,,,,110185600.0,ns,50026900
