group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
u32 same input,u32 :: naive_midpoint,,,,86613000.0,ns,75075176
u32 same input,u32 :: naive_midpoint,,,,87732600.0,ns,75928303
u32 same input,u32 :: naive_midpoint,,,,87607500.0,ns,76781430
u32 same input,u32 :: naive_midpoint,,,,93108000.0,ns,77634557
u32 same input,u32 :: naive_midpoint,,,,92833000.0,ns,78487684
u32 same input,u32 :: naive_midpoint,,,,103777400.0,ns,79340811
u32 same input,u32 :: naive_midpoint,,,,94888600.0,ns,80193938
u32 same input,u32 :: naive_midpoint,,,,92808900.0,ns,81047065
u32 same input,u32 :: naive_midpoint,,,,94876200.0,ns,81900192
u32 same input,u32 :: naive_midpoint,,,,95679300.0,ns,82753319
u32 same input,u32 :: naive_midpoint,,,,96303900.0,ns,83606446
u32 same input,u32 :: naive_midpoint,,,,99883200.0,ns,84459573
u32 same input,u32 :: naive_midpoint,,,,97984800.0,ns,85312700
