group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,28206900.0,ns,14185727
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,26815600.0,ns,14674890
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,27755700.0,ns,15164053
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,28180500.0,ns,15653216
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,29245300.0,ns,16142379
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,31389400.0,ns,16631542
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,46507600.0,ns,17120705
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,34754800.0,ns,17609868
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,35157400.0,ns,18099031
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,36520200.0,ns,18588194
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,37014800.0,ns,19077357
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,42489200.0,ns,19566520
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,39026800.0,ns,20055683
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,40085100.0,ns,20544846
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,41471100.0,ns,21034009
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,42558400.0,ns,21523172
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,57579100.0,ns,22012335
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,43874700.0,ns,22501498
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,45568700.0,ns,22990661
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,49696400.0,ns,23479824
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,57025400.0,ns,23968987
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,50548000.0,ns,24458150
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,50826400.0,ns,24947313
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,54108400.0,ns,25436476
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,50903000.0,ns,25925639
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,52952400.0,ns,26414802
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,54296200.0,ns,26903965
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,62907300.0,ns,27393128
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,56572600.0,ns,27882291
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,67352100.0,ns,28371454
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,57501700.0,ns,28860617
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,71946000.0,ns,29349780
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,70346900.0,ns,29838943
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,69688300.0,ns,30328106
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,66548100.0,ns,30817269
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,62923500.0,ns,31306432
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,79720000.0,ns,31795595
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,74480800.0,ns,32284758
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,67161800.0,ns,32773921
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,73988100.0,ns,33263084
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,68800300.0,ns,33752247
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,71509300.0,ns,34241410
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,76882700.0,ns,34730573
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,71010500.0,ns,35219736
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,73976600.0,ns,35708899
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,77057100.0,ns,36198062
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,80710000.0,ns,36687225
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,82989200.0,ns,37176388
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,87112100.0,ns,37665551
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,100828200.0,ns,38154714
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,98439900.0,ns,38643877
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,80012000.0,ns,39133040
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,86899900.0,ns,39622203
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,94901200.0,ns,40111366
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,79876500.0,ns,40600529
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,107401100.0,ns,41089692
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,78327600.0,ns,41578855
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,78768400.0,ns,42068018
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,77465900.0,ns,42557181
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,81204600.0,ns,43046344
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,85878100.0,ns,43535507
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,86590100.0,ns,44024670
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,94155100.0,ns,44513833
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,115829800.0,ns,45002996
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,96437800.0,ns,45492159
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,94002800.0,ns,45981322
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,104495800.0,ns,46470485
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,102589800.0,ns,46959648
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,115526900.0,ns,47448811
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,109395600.0,ns,47937974
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,135540900.0,ns,48427137
i8 same input,i8 :: midpoint_via_bitwise_ops,,,,125576500.0,ns,48916300
