group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,90650000.0,ns,52561353
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,82920800.0,ns,53151930
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,86176300.0,ns,53742507
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,85179000.0,ns,54333084
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,83102800.0,ns,54923661
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,83575300.0,ns,55514238
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,91854900.0,ns,56104815
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,98235500.0,ns,56695392
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,93820000.0,ns,57285969
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,100063600.0,ns,57876546
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,94009200.0,ns,58467123
i64 same input,i64 :: midpoint_via_cpp_20_std_implementation,,,,93769400.0,ns,59057700
