group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,82639100.0,ns,49895496
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,82675800.0,ns,50489490
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,84671300.0,ns,51083484
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,88162900.0,ns,51677478
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,86489200.0,ns,52271472
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,86827700.0,ns,52865466
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,89321800.0,ns,53459460
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,88840700.0,ns,54053454
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,90688300.0,ns,54647448
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,92739200.0,ns,55241442
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,94623100.0,ns,55835436
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,93161000.0,ns,56429430
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,94049900.0,ns,57023424
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,103062700.0,ns,57617418
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,96792600.0,ns,58211412
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,97456500.0,ns,58805406
u16 same input,u16 :: midpoint_via_primitive_promotion,,,,98872400.0,ns,59399400
