group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,40633000.0,ns,25335084
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,42758900.0,ns,25924272
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,43767500.0,ns,26513460
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,43292400.0,ns,27102648
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,51826800.0,ns,27691836
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,46527500.0,ns,28281024
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,49366900.0,ns,28870212
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,48001100.0,ns,29459400
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,47772500.0,ns,30048588
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,49551000.0,ns,30637776
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,50822200.0,ns,31226964
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,61379500.0,ns,31816152
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,49399700.0,ns,32405340
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,55327700.0,ns,32994528
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,51059300.0,ns,33583716
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,55134500.0,ns,34172904
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,57487400.0,ns,34762092
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,53376300.0,ns,35351280
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,60369900.0,ns,35940468
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,60630200.0,ns,36529656
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,58819900.0,ns,37118844
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,63110800.0,ns,37708032
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,61346000.0,ns,38297220
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,65903500.0,ns,38886408
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,63212400.0,ns,39475596
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,63578300.0,ns,40064784
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,74495000.0,ns,40653972
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,66187200.0,ns,41243160
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,67318100.0,ns,41832348
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,66337800.0,ns,42421536
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,72510200.0,ns,43010724
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,66697300.0,ns,43599912
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,66900000.0,ns,44189100
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,68397100.0,ns,44778288
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,71418700.0,ns,45367476
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,76755500.0,ns,45956664
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,78727400.0,ns,46545852
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,77577900.0,ns,47135040
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,75695100.0,ns,47724228
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,85974200.0,ns,48313416
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,79400000.0,ns,48902604
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,82809200.0,ns,49491792
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,79386200.0,ns,50080980
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,82136100.0,ns,50670168
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,91288400.0,ns,51259356
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,80821200.0,ns,51848544
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,82107800.0,ns,52437732
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,87457600.0,ns,53026920
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,85954600.0,ns,53616108
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,97412500.0,ns,54205296
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,89908300.0,ns,54794484
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,90774000.0,ns,55383672
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,97913200.0,ns,55972860
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,91024500.0,ns,56562048
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,91129900.0,ns,57151236
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,92898900.0,ns,57740424
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,93670900.0,ns,58329612
i16 same input,i16 :: midpoint_via_primitive_promotion,,,,96090700.0,ns,58918800
